wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore,review_status
G:\crater_flux_output_folders\output_-60_-50_0_75\P18_008009_2078_XN_27N058W_P20_008800_2041_XN_24N057W,P18_008009_2078_XN_27N058W_P20_008800_2041_XN_24N057W,7249855.237,1477747.806,46.05653744,0,0,0.472567797,
G:\crater_flux_output_folders\output_0_10_-25_-0.01\F04_037280_1604_XN_19S352W_J19_052049_1567_XI_23S351W,F04_037280_1604_XN_19S352W_J19_052049_1567_XI_23S351W,-10169250.5,-1248160.076,6.506005183,0,0,0.472555369,
G:\crater_flux_output_folders\output_80_90_-25_0\B07_012263_1708_XN_09S279W_J07_047339_1692_XN_10S279W,B07_012263_1708_XN_09S279W_J07_047339_1692_XN_10S279W,-5901374.403,-617302.0525,32.36557704,7,0.216279166,0.472554415,
G:\crater_flux_output_folders\output_130_140_-75_0\B17_016151_1807_XN_00N226W_G03_019553_1800_XI_00S227W,B17_016151_1807_XN_00N226W_G03_019553_1800_XI_00S227W,-2773922.475,-9957.88772,169.5690433,0,0,0.472534001,
G:\crater_flux_output_folders\output_-115_-110_10_30\P18_007945_2128_XN_32N111W_B09_013061_2107_XN_30N111W,P18_007945_2128_XN_32N111W_B09_013061_2107_XN_30N111W,4094151.12,1777594.619,8.188307309,0,0,0.472508907,
G:\crater_flux_output_folders\output_-60_-50_-75_0\G01_018650_1684_XI_11S051W_G21_026509_1685_XN_11S052W,G01_018650_1684_XI_11S051W_G21_026509_1685_XN_11S052W,7595097.936,-676260.1754,249.5665721,4,0.016027788,0.472492903,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\B17_016096_2265_XN_46N171W_G21_026434_2261_XN_46N172W,B17_016096_2265_XN_46N171W_G21_026434_2261_XN_46N172W,486073.9708,2732913.259,132.6259023,0,0,0.472482204,
G:\crater_flux_output_folders\output_-115_-110_-50_-35\P08_004293_1386_XI_41S110W_G11_022529_1389_XI_41S110W,P08_004293_1386_XI_41S110W_G11_022529_1389_XI_41S110W,4137967.279,-2420480.484,413.5335345,14,0.03385457,0.472476125,done
G:\crater_flux_output_folders\output_0_10_0_75\P02_001994_2143_XI_34N355W_J01_045245_2135_XN_33N355W,P02_001994_2143_XI_34N355W_J01_045245_2135_XN_33N355W,-10400984.7,1993399.744,146.698827,9,0.061350184,0.472456485,done
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_-75_0\G21_026540_1570_XN_23S177W_D03_028228_1604_XN_19S177W,G21_026540_1570_XN_23S177W_D03_028228_1604_XN_19S177W,145809.9197,-1193527.202,23.89914789,0,0,0.47245276,
G:\crater_flux_output_folders\output_0_10_0_75\D17_033733_1800_XN_00N356W_D22_035645_1803_XI_00N356W,D17_033733_1800_XN_00N356W_D22_035645_1803_XI_00N356W,-10473184.71,13473.26976,556.9020793,4,0.007182591,0.472448349,done
G:\crater_flux_output_folders\output_-60_-50_0_75\P18_007943_2077_XN_27N055W_D01_027709_2048_XN_24N055W,P18_007943_2077_XN_27N055W_D01_027709_2048_XN_24N055W,7371416.654,1486875.393,177.8988474,0,0,0.472421467,
G:\crater_flux_output_folders\output_-110_-100_30_60\B08_012731_2102_XN_30N102W_B09_013153_2094_XN_29N102W,B08_012731_2102_XN_30N102W_B09_013153_2094_XN_29N102W,4583244.301,1788339.916,276.044529,20,0.072452079,0.472412497,done
G:\crater_flux_output_folders\output_130_140_0_75\F03_037130_2280_XI_48N225W_F19_043328_2279_XI_47N225W,F03_037130_2280_XI_48N225W_F19_043328_2279_XI_47N225W,-2711523.962,2825580.555,5397.735632,5,0.000926314,0.472354412,done
G:\crater_flux_output_folders\output_130_140_0_75\B16_016019_2245_XI_44N228W_J14_050330_2218_XN_41N227W,B16_016019_2245_XI_44N228W_J14_050330_2218_XN_41N227W,-2856746.393,2475526.705,95.77604291,0,0,0.472313046,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\P15_006791_2050_XN_25N279W_B04_011353_2085_XI_28N279W,P15_006791_2050_XN_25N279W_B04_011353_2085_XI_28N279W,-5908339.647,1563962.927,1262.116761,14,0.011092476,0.472310692,done
G:\crater_flux_output_folders\output_0_10_0_75\B17_016459_2197_XN_39N000W_J02_045443_2161_XN_36N359W,B17_016459_2197_XN_39N000W_J02_045443_2161_XN_36N359W,-10661147.55,2188169.567,26.08580993,0,0,0.472201318,
G:\crater_flux_output_folders\output_80_90_-50_-25\P16_007147_1403_XN_39S271W_D10_031238_1401_XN_39S272W,P16_007147_1403_XN_39S271W_D10_031238_1401_XN_39S272W,-5437230.506,-2344214.419,324.5828815,15,0.046213158,0.472198635,
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\B18_016614_2044_XN_24N270W_G19_025752_2067_XN_26N270W,B18_016614_2044_XN_24N270W_G19_025752_2067_XN_26N270W,-5338686.329,1500973.435,51.29120587,0,0,0.472141176,
G:\crater_flux_output_folders\output_130_140_-75_0\P22_009703_1648_XN_15S227W_G21_026555_1643_XN_15S227W,P22_009703_1648_XN_15S227W_G21_026555_1643_XN_15S227W,-2813903.827,-892793.2272,949.9425828,0,0,0.472136647,
G:\crater_flux_output_folders\output_0_10_0_75\G03_019584_2159_XN_35N357W_F01_036291_2144_XN_34N356W,G03_019584_2159_XN_35N357W_F01_036291_2144_XN_34N356W,-10492512.73,2047151.89,98.49151418,2,0.020306318,0.472111613,done
G:\crater_flux_output_folders\output_-110_-100_-30_0\B16_016028_1664_XN_13S106W_F05_037693_1692_XN_10S107W,B16_016028_1664_XN_13S106W_F05_037693_1692_XN_10S107W,4322655.358,-692236.2788,112.2010946,8,0.071300552,0.472073138,done
G:\crater_flux_output_folders\Impact_flux_project\output_80_90_0_75\G05_020372_2170_XN_37N270W_F03_037079_2170_XN_37N271W,G05_020372_2170_XN_37N270W_F03_037079_2170_XN_37N271W,-5411537.249,2263379.675,0.364521175,0,0,0.472056508,
G:\crater_flux_output_folders\output_0_10_0_75\P01_001440_1823_XI_02N353W_P05_002838_1801_XI_00N353W,P01_001440_1823_XI_02N353W_P05_002838_1801_XI_00N353W,-10293672.7,74387.81888,41.08917925,14,0.340722308,0.472009808,done
G:\crater_flux_output_folders\output_-60_-50_-75_0\G20_026061_1542_XN_25S059W_G18_025072_1570_XN_23S059W,G20_026061_1542_XN_25S059W_G18_025072_1570_XN_23S059W,7142181.407,-1452210.591,154.2611214,2,0.01296503,0.472004354,done
G:\crater_flux_output_folders\output_130_140_0_75\D18_034084_2279_XI_47N225W_D19_034506_2279_XI_47N226W,D18_034084_2279_XI_47N225W_D19_034506_2279_XI_47N226W,-2731923.254,2823459.14,407.1168771,5,0.012281485,0.471973807,done
G:\crater_flux_output_folders\output_80_90_-25_0\D20_035220_1717_XN_08S274W_F17_042407_1722_XN_07S274W,D20_035220_1717_XN_08S274W_F17_042407_1722_XN_07S274W,-5569115.752,-462955.2008,853.712763,15,0.017570312,0.471957147,
G:\crater_flux_output_folders\output_80_90_-25_0\B18_016654_1729_XN_07S278W_F16_042183_1736_XN_06S278W,B18_016654_1729_XN_07S278W_F16_042183_1736_XN_06S278W,-5816229.805,-403644.1922,86.81630407,6,0.069111442,0.471924096,
G:\crater_flux_output_folders\output_0_10_0_75\B17_016459_1831_XN_03N355W_G18_025175_1831_XN_03N355W,B17_016459_1831_XN_03N355W_G18_025175_1831_XN_03N355W,-10398282.13,182774.0585,992.1812866,13,0.013102444,0.471871465,done
G:\crater_flux_output_folders\output_80_90_-25_0\F03_036921_1660_XN_14S271W_F18_042697_1667_XN_13S271W,F03_036921_1660_XN_14S271W_F18_042697_1667_XN_13S271W,-5410260.665,-784412.065,510.5546388,0,0,0.471826583,
G:\crater_flux_output_folders\output_-110_-100_30_60\G05_020155_2129_XN_32N106W_D03_028568_2120_XI_32N106W,G05_020155_2129_XN_32N106W_D03_028568_2120_XI_32N106W,4386065.187,1933984.864,1167.730862,17,0.014558149,0.471797884,done
