ctxID,wholepath,output_folder,lat_min,lat_max,areakm2_original,areakm2_clipped
P05_002790_0980_XI_82S099W_J04_046463_0980_XN_82S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P05_002790_0980_XI_82S099W_J04_046463_0980_XN_82S099W,output_-110_-100_-85_-30,-82.2964,-81.671,205.3866,0.0
P05_002790_0980_XI_82S099W_J04_046529_0980_XN_82S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P05_002790_0980_XI_82S099W_J04_046529_0980_XN_82S099W,output_-110_-100_-85_-30,-82.2405,-81.671,190.7477,0.0
P05_002790_0980_XI_82S099W_J11_049232_0980_XN_82S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P05_002790_0980_XI_82S099W_J11_049232_0980_XN_82S099W,output_-110_-100_-85_-30,-82.2412,-81.671,192.2017,0.0
P05_002790_0980_XI_82S099W_J12_049364_0984_XI_81S102W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P05_002790_0980_XI_82S099W_J12_049364_0984_XI_81S102W,output_-110_-100_-85_-30,-82.2158,-81.671,185.6706,0.0
P08_004043_1026_XI_77S110W_P08_004333_1029_XI_77S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_P08_004333_1029_XI_77S110W,output_-110_-100_-85_-30,-78.347,-77.042,997.8344,0.0
P08_004043_1026_XI_77S110W_B08_012719_0996_XN_80S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004043_1026_XI_77S110W_B08_012719_0996_XN_80S108W,output_-110_-100_-85_-30,-79.115,-78.2246,483.8889,0.0
P08_004043_1026_XI_77S110W_G13_023136_1029_XN_77S109W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_G13_023136_1029_XN_77S109W,output_-110_-100_-85_-30,-79.038,-77.042,3.5516,0.0
P08_004043_1026_XI_77S110W_D13_032182_1030_XN_77S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_D13_032182_1030_XN_77S112W,output_-110_-100_-85_-30,-78.7319,-78.2166,1867.0435,0.0
P08_004043_1026_XI_77S110W_F11_040226_0993_XN_80S106W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004043_1026_XI_77S110W_F11_040226_0993_XN_80S106W,output_-110_-100_-85_-30,-79.115,-78.903,144.3744,0.0
P08_004043_1026_XI_77S110W_J09_048230_1041_XN_75S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004043_1026_XI_77S110W_J09_048230_1041_XN_75S112W,output_-110_-100_-85_-30,-77.7258,-77.1776,2829.9214,0.0
P08_004043_1026_XI_77S110W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004043_1026_XI_77S110W_J14_050353_1027_XI_77S110W,output_-110_-100_-85_-30,-79.0896,-77.042,1374.7647,0.0
P08_004333_1029_XI_77S110W_P13_006179_1051_XN_74S111W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004333_1029_XI_77S110W_P13_006179_1051_XN_74S111W,output_-110_-100_-85_-30,-77.447,-76.118,482.8587,0.0
P08_004333_1029_XI_77S110W_G13_023136_1029_XN_77S109W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004333_1029_XI_77S110W_G13_023136_1029_XN_77S109W,output_-110_-100_-85_-30,-78.3107,-76.118,1467.4397,0.0
P08_004333_1029_XI_77S110W_J09_048230_1041_XN_75S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004333_1029_XI_77S110W_J09_048230_1041_XN_75S112W,output_-110_-100_-85_-30,-77.7258,-77.1776,1247.6726,0.0
P08_004333_1029_XI_77S110W_J09_048309_1014_XN_78S106W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004333_1029_XI_77S110W_J09_048309_1014_XN_78S106W,output_-110_-100_-85_-30,-78.2519,-77.0995,254.5582,0.0
P08_004333_1029_XI_77S110W_J14_050353_1027_XI_77S110W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P08_004333_1029_XI_77S110W_J14_050353_1027_XI_77S110W,output_-110_-100_-85_-30,-78.347,-76.7533,1561.6677,0.0
P08_004333_1029_XI_77S110W_J13_049799_1014_XI_78S107W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P08_004333_1029_XI_77S110W_J13_049799_1014_XI_78S107W,output_-110_-100_-85_-30,-78.2379,-77.3325,0.3934,0.0
P09_004575_0830_XN_83S089W_P10_004861_0934_XN_86S083W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_P10_004861_0934_XN_86S083W,output_-110_-100_-85_-30,-84.968,-84.5235,119.515,0.0
P09_004575_0830_XN_83S089W_P10_004980_0945_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_P10_004980_0945_XN_85S099W,output_-110_-100_-85_-30,-85.0,-84.7009,107.3475,0.0
P09_004575_0830_XN_83S089W_P11_005151_0951_XI_84S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_P11_005151_0951_XI_84S101W,output_-110_-100_-85_-30,-85.0,-84.3107,161.2684,0.0
P09_004575_0830_XN_83S089W_B06_011981_0939_XN_86S092W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B06_011981_0939_XN_86S092W,output_-110_-100_-85_-30,-85.0,-84.799,104.3967,0.0
P09_004575_0830_XN_83S089W_B06_012060_0934_XI_86S076W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B06_012060_0934_XI_86S076W,output_-110_-100_-85_-30,-84.9625,-84.7598,71.0928,0.0
P09_004575_0830_XN_83S089W_B08_012693_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B08_012693_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.546,166.7591,0.0
P09_004575_0830_XN_83S089W_B08_012838_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B08_012838_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.607,167.6061,0.0
P09_004575_0830_XN_83S089W_B08_012851_0977_XN_82S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B08_012851_0977_XN_82S108W,output_-110_-100_-85_-30,-84.7143,-84.022,4.0319,0.0
P09_004575_0830_XN_83S089W_B09_012983_0976_XN_82S111W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B09_012983_0976_XN_82S111W,output_-110_-100_-85_-30,-84.911,-84.1348,54.4793,0.0
P09_004575_0830_XN_83S089W_B09_013049_0954_XN_84S104W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B09_013049_0954_XN_84S104W,output_-110_-100_-85_-30,-85.0,-84.4126,178.1505,0.0
P09_004575_0830_XN_83S089W_B09_013260_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B09_013260_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.607,165.9309,0.0
P09_004575_0830_XN_83S089W_B11_013827_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B11_013827_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.739,150.4544,0.0
P09_004575_0830_XN_83S089W_B11_013959_0961_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B11_013959_0961_XN_83S114W,output_-110_-100_-85_-30,-85.0,-84.8073,4.1733,0.0
P09_004575_0830_XN_83S089W_B12_014420_0929_XI_87S076W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B12_014420_0929_XI_87S076W,output_-110_-100_-85_-30,-85.0,-84.9507,9.3118,0.0
P09_004575_0830_XN_83S089W_B08_012614_0971_XN_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_B08_012614_0971_XN_82S115W,output_-110_-100_-85_-30,-85.0,-84.7037,19.9774,0.0
P09_004575_0830_XN_83S089W_G06_020763_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_G06_020763_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.597,166.1437,0.0
P09_004575_0830_XN_83S089W_G11_022543_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_G11_022543_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.759,139.2261,0.0
P09_004575_0830_XN_83S089W_D06_029387_0949_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D06_029387_0949_XN_85S100W,output_-110_-100_-85_-30,-85.0,-84.637,164.1639,0.0
P09_004575_0830_XN_83S089W_D04_028833_0947_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D04_028833_0947_XN_85S099W,output_-110_-100_-85_-30,-85.0,-84.617,169.9663,0.0
P09_004575_0830_XN_83S089W_D08_030165_0945_XN_85S096W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D08_030165_0945_XN_85S096W,output_-110_-100_-85_-30,-85.0,-84.658,166.1943,0.0
P09_004575_0830_XN_83S089W_D07_029835_0948_XI_85S093W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D07_029835_0948_XI_85S093W,output_-110_-100_-85_-30,-84.6976,-84.629,4.0481,0.0
P09_004575_0830_XN_83S089W_D07_030099_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D07_030099_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.556,166.3343,0.0
P09_004575_0830_XN_83S089W_D10_031022_0949_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D10_031022_0949_XN_85S100W,output_-110_-100_-85_-30,-85.0,-84.708,162.7004,0.0
P09_004575_0830_XN_83S089W_D13_032130_0943_XI_85S096W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D13_032130_0943_XI_85S096W,output_-110_-100_-85_-30,-85.0,-84.89,19.8332,0.0
P09_004575_0830_XN_83S089W_D10_031088_0948_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_D10_031088_0948_XN_85S100W,output_-110_-100_-85_-30,-85.0,-84.749,143.1475,0.0
P09_004575_0830_XN_83S089W_F07_038723_0949_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_F07_038723_0949_XN_85S100W,output_-110_-100_-85_-30,-85.0,-84.607,165.1895,0.0
P09_004575_0830_XN_83S089W_F07_038380_0948_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_F07_038380_0948_XN_85S099W,output_-110_-100_-85_-30,-85.0,-84.546,168.1087,0.0
P09_004575_0830_XN_83S089W_F07_038446_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_F07_038446_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.607,164.3949,0.0
P09_004575_0830_XN_83S089W_F10_039633_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_F10_039633_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.546,166.9189,0.0
P09_004575_0830_XN_83S089W_J06_046991_0940_XN_86S091W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_J06_046991_0940_XN_86S091W,output_-110_-100_-85_-30,-85.0,-84.577,175.827,0.0
P09_004575_0830_XN_83S089W_J06_047281_0946_XN_85S098W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_J06_047281_0946_XN_85S098W,output_-110_-100_-85_-30,-85.0,-84.658,168.1034,0.0
P09_004575_0830_XN_83S089W_J05_046622_0950_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_J05_046622_0950_XN_85S100W,output_-110_-100_-85_-30,-85.0,-84.617,163.0955,0.0
P09_004575_0830_XN_83S089W_J09_048257_0962_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_J09_048257_0962_XN_83S114W,output_-110_-100_-85_-30,-85.0,-84.7473,17.786,0.0
P09_004575_0830_XN_83S089W_J14_050406_0967_XI_83S107W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P09_004575_0830_XN_83S089W_J14_050406_0967_XI_83S107W,output_-110_-100_-85_-30,-84.9713,-84.1398,93.5614,0.0
P10_004861_0934_XN_86S083W_P10_004980_0945_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_P10_004980_0945_XN_85S099W,output_-110_-100_-85_-30,-84.968,-84.4822,351.9992,0.0
P10_004861_0934_XN_86S083W_P11_005151_0951_XI_84S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_P11_005151_0951_XI_84S101W,output_-110_-100_-85_-30,-84.968,-84.425,109.7055,0.0
P10_004861_0934_XN_86S083W_B08_012693_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B08_012693_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.546,130.519,0.0
P10_004861_0934_XN_86S083W_B08_012838_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B08_012838_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.607,76.375,0.0
P10_004861_0934_XN_86S083W_B09_012983_0976_XN_82S111W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B09_012983_0976_XN_82S111W,output_-110_-100_-85_-30,-84.8889,-84.4563,34.2201,0.0
P10_004861_0934_XN_86S083W_B09_013049_0954_XN_84S104W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B09_013049_0954_XN_84S104W,output_-110_-100_-85_-30,-84.968,-84.425,253.7933,0.0
P10_004861_0934_XN_86S083W_B09_013260_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B09_013260_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.607,78.0532,0.0
P10_004861_0934_XN_86S083W_B11_013959_0961_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B11_013959_0961_XN_83S114W,output_-110_-100_-85_-30,-84.8534,-84.445,289.2665,0.0
P10_004861_0934_XN_86S083W_B08_012614_0971_XN_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_B08_012614_0971_XN_82S115W,output_-110_-100_-85_-30,-84.888,-84.425,379.286,0.0
P10_004861_0934_XN_86S083W_G06_020763_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_G06_020763_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.597,85.9111,0.0
P10_004861_0934_XN_86S083W_G11_022596_0947_XN_85S103W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_G11_022596_0947_XN_85S103W,output_-110_-100_-85_-30,-84.8541,-84.556,146.2134,0.0
P10_004861_0934_XN_86S083W_D06_029387_0949_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_D06_029387_0949_XN_85S100W,output_-110_-100_-85_-30,-84.968,-84.637,59.3245,0.0
P10_004861_0934_XN_86S083W_D04_028833_0947_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_D04_028833_0947_XN_85S099W,output_-110_-100_-85_-30,-84.968,-84.617,74.721,0.0
P10_004861_0934_XN_86S083W_D08_030165_0945_XN_85S096W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_D08_030165_0945_XN_85S096W,output_-110_-100_-85_-30,-84.968,-84.658,45.6907,0.0
P10_004861_0934_XN_86S083W_D07_030099_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_D07_030099_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.556,119.5806,0.0
P10_004861_0934_XN_86S083W_D10_031167_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_D10_031167_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.607,81.1145,0.0
P10_004861_0934_XN_86S083W_F07_038723_0949_XN_85S100W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_F07_038723_0949_XN_85S100W,output_-110_-100_-85_-30,-84.968,-84.607,82.1954,0.0
P10_004861_0934_XN_86S083W_F07_038380_0948_XN_85S099W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_F07_038380_0948_XN_85S099W,output_-110_-100_-85_-30,-84.968,-84.546,130.7466,0.0
P10_004861_0934_XN_86S083W_F07_038446_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_F07_038446_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.607,77.2887,0.0
P10_004861_0934_XN_86S083W_F09_039422_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_F09_039422_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.5177,177.8492,0.0
P10_004861_0934_XN_86S083W_F10_039633_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_F10_039633_0950_XN_85S101W,output_-110_-100_-85_-30,-84.968,-84.546,127.4207,0.0
P10_004861_0934_XN_86S083W_J06_046991_0940_XN_86S091W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_J06_046991_0940_XN_86S091W,output_-110_-100_-85_-30,-84.968,-84.577,101.7719,0.0
P10_004861_0934_XN_86S083W_J13_049747_0973_XI_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004861_0934_XN_86S083W_J13_049747_0973_XI_82S115W,output_-110_-100_-85_-30,-84.7186,-84.425,163.4677,0.0
P10_004980_0945_XN_85S099W_B06_011981_0939_XN_86S092W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_B06_011981_0939_XN_86S092W,output_-110_-100_-85_-30,-85.0,-84.799,7.2206,0.0
P10_004980_0945_XN_85S099W_B11_013959_0961_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_B11_013959_0961_XN_83S114W,output_-110_-100_-85_-30,-85.0,-84.1682,407.8289,0.0
P10_004980_0945_XN_85S099W_B08_012614_0971_XN_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_B08_012614_0971_XN_82S115W,output_-110_-100_-85_-30,-85.0,-84.1973,193.919,0.0
P10_004980_0945_XN_85S099W_G11_022596_0947_XN_85S103W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_G11_022596_0947_XN_85S103W,output_-110_-100_-85_-30,-85.0,-84.556,231.3542,0.0
P10_004980_0945_XN_85S099W_D13_032130_0943_XI_85S096W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_D13_032130_0943_XI_85S096W,output_-110_-100_-85_-30,-85.0,-84.89,0.2479,0.0
P10_004980_0945_XN_85S099W_J08_048046_0951_XN_84S112W,G:\crater_flux_output_folders\output_-115_-110_-85_-70\P10_004980_0945_XN_85S099W_J08_048046_0951_XN_84S112W,output_-110_-100_-85_-30,-84.9101,-84.4758,375.5636,0.0
P10_004980_0945_XN_85S099W_J09_048257_0962_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_004980_0945_XN_85S099W_J09_048257_0962_XN_83S114W,output_-110_-100_-85_-30,-85.0,-84.1682,343.9688,0.0
P10_005032_0955_XI_84S095W_B08_012719_0996_XN_80S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_005032_0955_XI_84S095W_B08_012719_0996_XN_80S108W,output_-110_-100_-85_-30,-82.918,-82.655,166.4694,0.0
P10_005032_0955_XI_84S095W_B08_012851_0977_XN_82S108W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_005032_0955_XI_84S095W_B08_012851_0977_XN_82S108W,output_-110_-100_-85_-30,-83.5849,-82.6795,701.0453,0.0
P10_005032_0955_XI_84S095W_B12_014275_0996_XN_80S109W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_005032_0955_XI_84S095W_B12_014275_0996_XN_80S109W,output_-110_-100_-85_-30,-82.8438,-82.7382,24.132,0.0
P10_005032_0955_XI_84S095W_J14_050340_0975_XI_82S106W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_005032_0955_XI_84S095W_J14_050340_0975_XI_82S106W,output_-110_-100_-85_-30,-83.5849,-82.7224,431.1139,0.0
P10_005032_0955_XI_84S095W_J13_049997_0969_XN_83S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P10_005032_0955_XI_84S095W_J13_049997_0969_XN_83S101W,output_-110_-100_-85_-30,-83.5849,-82.655,649.428,0.0
P11_005151_0951_XI_84S101W_B04_011348_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B04_011348_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.597,294.1351,0.0
P11_005151_0951_XI_84S101W_B06_011981_0939_XN_86S092W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B06_011981_0939_XN_86S092W,output_-110_-100_-85_-30,-85.0,-84.799,103.5718,0.0
P11_005151_0951_XI_84S101W_B06_012060_0934_XI_86S076W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B06_012060_0934_XI_86S076W,output_-110_-100_-85_-30,-84.9625,-84.7598,71.5106,0.0
P11_005151_0951_XI_84S101W_B07_012271_0944_XN_85S091W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B07_012271_0944_XN_85S091W,output_-110_-100_-85_-30,-84.9383,-84.6597,75.9732,0.0
P11_005151_0951_XI_84S101W_B08_012838_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B08_012838_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.607,281.8174,0.0
P11_005151_0951_XI_84S101W_B09_012983_0976_XN_82S111W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B09_012983_0976_XN_82S111W,output_-110_-100_-85_-30,-84.8987,-83.6667,529.2517,0.0
P11_005151_0951_XI_84S101W_B09_013049_0954_XN_84S104W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B09_013049_0954_XN_84S104W,output_-110_-100_-85_-30,-85.0,-83.697,1470.2631,0.0
P11_005151_0951_XI_84S101W_B09_013260_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B09_013260_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.607,283.3872,0.0
P11_005151_0951_XI_84S101W_B11_013827_0950_XN_85S101W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B11_013827_0950_XN_85S101W,output_-110_-100_-85_-30,-85.0,-84.739,140.9218,0.0
P11_005151_0951_XI_84S101W_B11_013959_0961_XN_83S114W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B11_013959_0961_XN_83S114W,output_-110_-100_-85_-30,-84.6492,-83.7422,305.4688,0.0
P11_005151_0951_XI_84S101W_B12_014420_0929_XI_87S076W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B12_014420_0929_XI_87S076W,output_-110_-100_-85_-30,-85.0,-84.9507,9.312,0.0
P11_005151_0951_XI_84S101W_B07_012548_0969_XN_83S110W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B07_012548_0969_XN_83S110W,output_-110_-100_-85_-30,-83.929,-83.636,177.8751,0.0
P11_005151_0951_XI_84S101W_B08_012614_0971_XN_82S115W,G:\crater_flux_output_folders\output_-110_-100_-85_-30\P11_005151_0951_XI_84S101W_B08_012614_0971_XN_82S115W,output_-110_-100_-85_-30,-84.9608,-83.6578,877.3992,0.0
