wholepath,ctxID,centerlon,centerlat,areakm2,hits,hitratio,RegistrationScore
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004295_2018_XN_21N173W_J04_046346_2064_XN_26N174W,P08_004295_2018_XN_21N173W_J04_046346_2064_XN_26N174W,382024.63894,1415662.5815,20.5756952463504,0,0,0.0691918507218361
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004295_2018_XN_21N173W_J07_047480_2014_XN_21N173W,P08_004295_2018_XN_21N173W_J07_047480_2014_XN_21N173W,412290.60445,1258064.62129,851.88544540004,189,0.221860815935465,0.271771818399429
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004295_2018_XN_21N173W_J10_048838_2014_XN_21N172W,P08_004295_2018_XN_21N173W_J10_048838_2014_XN_21N172W,430473.253185,1254061.231355,227.55464650832,10,0.0439454880550391,0.282462149858475
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004295_2018_XN_21N173W_J18_051884_2019_XI_21N173W,P08_004295_2018_XN_21N173W_J18_051884_2019_XI_21N173W,404885.88041,1289706.312505,1064.99443120668,0,0,0.139827832579613
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P08_004295_2018_XN_21N173W_P15_006708_2012_XI_21N173W,P08_004295_2018_XN_21N173W_P15_006708_2012_XI_21N173W,410321.26295,1249759.62685,3502.53479120843,1884,0.537896155872299,0.217909216880798
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_B08_012813_1907_XN_10N178W,P09_004348_1895_XN_09N178W_B08_012813_1907_XN_10N178W,77606.31875,630781.005,576.715284560187,21,0.0364131150365036,0.276593238115311
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_B09_013024_1863_XN_06N177W,P09_004348_1895_XN_09N178W_B09_013024_1863_XN_06N177W,105211.62375,476156.145,117.031927213582,50,0.427233842853418,0.279871612787247
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_D01_027463_1863_XN_06N177W,P09_004348_1895_XN_09N178W_D01_027463_1863_XN_06N177W,108177.57375,476601.0375,70.8463337890754,27,0.381106523880047,0.42502036690712
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_D22_035823_1870_XI_07N178W,P09_004348_1895_XN_09N178W_D22_035823_1870_XI_07N178W,93350.57,501578.18125,1366.36793306788,0,0,0.169845819473267
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_F02_036522_1869_XI_06N178W,P09_004348_1895_XN_09N178W_F02_036522_1869_XI_06N178W,92556.90375,503917.98625,1423.65108440474,0,0,0.0923838019371033
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_F08_039041_1905_XN_10N178W,P09_004348_1895_XN_09N178W_F08_039041_1905_XN_10N178W,89118.59875,612622.8,607.378704932268,0,0,0.199001789093018
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_J04_046188_1861_XN_06N177W,P09_004348_1895_XN_09N178W_J04_046188_1861_XN_06N177W,102841.61,494177.0375,681.169271541119,305,0.447759481736382,0.210132136940956
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004348_1895_XN_09N178W_P16_007117_1904_XI_10N178W,P09_004348_1895_XN_09N178W_P16_007117_1904_XI_10N178W,93136.3625,604320.88625,720.975754191225,59,0.0818335424693787,0.22303332388401
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_D16_033581_2042_XN_24N170W,P09_004374_2042_XI_24N170W_D16_033581_2042_XN_24N170W,551552.0438,1422443.43532,728.403847526705,0,0,0.14041393995285
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_D20_034926_2038_XN_23N171W,P09_004374_2042_XI_24N170W_D20_034926_2038_XN_23N171W,541281.64615,1410450.815,189.261980660425,0,0,0.135128036141396
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_F07_038381_2047_XN_24N170W,P09_004374_2042_XI_24N170W_F07_038381_2047_XN_24N170W,560160.296315,1437145.266385,94.3566336478626,6,0.063588533927481,0.311362862586975
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_F17_042469_2042_XN_24N170W,P09_004374_2042_XI_24N170W_F17_042469_2042_XN_24N170W,550862.582565,1418790.149025,1189.10962532317,0,0,0.165995270013809
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J02_045713_2042_XN_24N171W,P09_004374_2042_XI_24N170W_J02_045713_2042_XN_24N171W,549672.475205,1418655.68978,1087.15170252575,0,0,0.163823962211609
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J03_046069_2042_XN_24N171W,P09_004374_2042_XI_24N170W_J03_046069_2042_XN_24N171W,539762.542765,1417557.12914,240.546694011264,0,0,0.189531415700912
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J05_046847_2044_XN_24N171W,P09_004374_2042_XI_24N170W_J05_046847_2044_XN_24N171W,541479.043765,1417754.526755,389.613333691486,36,0.0923993017870032,0.206831693649292
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J06_047058_2039_XN_23N171W,P09_004374_2042_XI_24N170W_J06_047058_2039_XN_23N171W,539087.385705,1417508.494945,193.018380493699,18,0.0932553674627252,0.208715870976448
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J10_048772_2042_XN_24N171W,P09_004374_2042_XI_24N170W_J10_048772_2042_XN_24N171W,538509.497035,1422775.29218,149.627105810143,8,0.0534662483557687,0.216297402977943
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_J15_050829_2036_XN_23N170W,P09_004374_2042_XI_24N170W_J15_050829_2036_XN_23N170W,552210.03585,1418944.634115,1306.07330852408,0,0,0.183183833956718
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004374_2042_XI_24N170W_P15_006787_2051_XN_25N170W,P09_004374_2042_XI_24N170W_P15_006787_2051_XN_25N170W,552141.37581,1421004.435315,1196.76486588523,106,0.0885721189029,0.20059160888195
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_G11_022505_1864_XI_06N180W,P09_004414_1848_XI_04N179W_G11_022505_1864_XI_06N180W,10588.24962,300551.35058,192.294555278403,0,0,0.159547120332718
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_G11_022584_1864_XI_06N179W,P09_004414_1848_XI_04N179W_G11_022584_1864_XI_06N179W,10596.42588,300521.37096,194.091516275958,0,0,0.0668662115931511
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_G18_025129_1835_XN_03N179W,P09_004414_1848_XI_04N179W_G18_025129_1835_XN_03N179W,12449.71148,276919.23376,683.626179678945,33,0.0482719956914142,0.218017309904099
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_G19_025762_1840_XN_04N180W,P09_004414_1848_XI_04N179W_G19_025762_1840_XN_04N180W,2709.0604,282601.73446,121.142089996161,0,0,0.153469368815422
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_G21_026263_1835_XI_03N179W,P09_004414_1848_XI_04N179W_G21_026263_1835_XI_03N179W,12449.71148,280426.8493,829.688327503794,0,0,0.0598026923835278
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004414_1848_XI_04N179W_P16_007183_1848_XN_04N179W,P09_004414_1848_XI_04N179W_P16_007183_1848_XN_04N179W,11855.56992,283683.7262,901.974173642728,55,0.0609773556795713,0.270819455385208
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_B17_016426_1958_XI_15N176W,P09_004427_1967_XN_16N176W_B17_016426_1958_XI_15N176W,224440.6981,940185.37573,4077.48256830423,0,0,0.110322616994381
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_B20_017415_1958_XI_15N176W,P09_004427_1967_XN_16N176W_B20_017415_1958_XI_15N176W,223905.62578,940778.971585,4031.93016845289,0,0,0.021909311413765
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_D08_030298_1947_XN_14N176W,P09_004427_1967_XN_16N176W_D08_030298_1947_XN_14N176W,236808.67183,855956.07469,858.616107435937,135,0.157229754754016,0.226392164826393
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_D14_032711_1953_XN_15N175W,P09_004427_1967_XN_16N176W_D14_032711_1953_XN_15N175W,247186.84537,901041.49132,97.7932347888641,0,0,0.100752376019955
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_F03_037102_1960_XN_16N176W,P09_004427_1967_XN_16N176W_F03_037102_1960_XN_16N176W,224552.1715,941637.316765,1200.8498845876,0,0,0.165264278650284
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_F04_037458_1992_XN_19N176W,P09_004427_1967_XN_16N176W_F04_037458_1992_XN_19N176W,206543.64373,1127137.41487,1049.15214822006,0,0,0.179014503955841
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_F05_037946_1956_XI_15N176W,P09_004427_1967_XN_16N176W_F05_037946_1956_XI_15N176W,220686.831355,932242.89598,967.500266770958,0,0,0.199920475482941
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_F17_042311_1954_XN_15N175W,P09_004427_1967_XN_16N176W_F17_042311_1954_XN_15N175W,247184.058535,901041.49132,106.612193317559,0,0,0.10879323631525
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_J04_046478_1981_XN_18N176W,P09_004427_1967_XN_16N176W_J04_046478_1981_XN_18N176W,203578.45129,1064901.81565,1487.39629405533,0,0,0.045827429741621
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_J15_050526_1959_XI_15N175W,P09_004427_1967_XN_16N176W_J15_050526_1959_XI_15N175W,241381.868065,934700.88445,1264.39528355911,0,0,0.170010015368462
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_J16_050882_1959_XI_15N175W,P09_004427_1967_XN_16N176W_J16_050882_1959_XI_15N175W,241248.099985,936952.64713,1246.75087375009,0,0,0.179602399468422
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P11_005205_1930_XN_13N176W,P09_004427_1967_XN_16N176W_P11_005205_1930_XN_13N176W,231143.036275,845109.71287,148.179814419008,0,0,0.126259103417397
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P12_005561_1997_XN_19N176W,P09_004427_1967_XN_16N176W_P12_005561_1997_XN_19N176W,220397.000515,1076043.58198,1821.06709484779,0,0,0.107103243470192
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P13_006128_1963_XN_16N176W,P09_004427_1967_XN_16N176W_P13_006128_1963_XN_16N176W,226132.306945,965133.12265,7406.42070967394,0,0,0.0994858741760254
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P14_006484_2002_XN_20N176W,P09_004427_1967_XN_16N176W_P14_006484_2002_XN_20N176W,208224.105235,1113030.4561,1847.12530305753,0,0,0.139180645346642
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P14_006629_1960_XI_16N175W,P09_004427_1967_XN_16N176W_P14_006629_1960_XI_16N175W,241735.79611,935539.721785,932.965880039593,0,0,0.183911517262459
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P15_006840_1986_XN_18N176W,P09_004427_1967_XN_16N176W_P15_006840_1986_XN_18N176W,206922.65329,1046112.97408,2291.13137764124,0,0,0.0389026552438736
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004427_1967_XN_16N176W_P20_008778_1997_XN_19N176W,P09_004427_1967_XN_16N176W_P20_008778_1997_XN_19N176W,211601.749255,1142105.505655,127.360169471134,0,0,0.198940813541412
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_B16_015925_1810_XN_01N177W,P09_004493_1808_XI_00N176W_B16_015925_1810_XN_01N177W,186613.60796,58514.78023,811.185381831192,0,0,0.175679057836533
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_B18_016492_1798_XN_00S176W,P09_004493_1808_XI_00N176W_B18_016492_1798_XN_00S176W,203986.71105,64673.69871,379.105099323812,0,0,0.0788376405835152
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_B18_016703_1851_XN_05N177W,P09_004493_1808_XI_00N176W_B18_016703_1851_XN_05N177W,182589.314635,150489.39851,130.546714833922,9,0.0689408386220179,0.20265956223011
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_B19_016914_1832_XN_03N177W,P09_004493_1808_XI_00N176W_B19_016914_1832_XN_03N177W,173081.753415,129743.426165,235.572610641532,110,0.466947323377019,0.218723028898239
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_F02_036456_1794_XN_00S176W,P09_004493_1808_XI_00N176W_F02_036456_1794_XN_00S176W,209015.05883,594.566534999991,4.89796072811464,0,0,0.132153853774071
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_F20_043722_1822_XN_02N176W,P09_004493_1808_XI_00N176W_F20_043722_1822_XN_02N176W,183749.49552,129705.740475,1246.6086386885,0,0,0.139469474554062
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_J05_046755_1824_XN_02N176W,P09_004493_1808_XI_00N176W_J05_046755_1824_XN_02N176W,193943.474665,134365.30686,244.528549614514,0,0,0.186303496360779
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_P17_007763_1794_XN_00S176W,P09_004493_1808_XI_00N176W_P17_007763_1794_XN_00S176W,184069.823885,58862.026945,1171.82135869633,0,0,0.131829842925072
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P09_004493_1808_XI_00N176W_P19_008554_1808_XN_00N176W,P09_004493_1808_XI_00N176W_P19_008554_1808_XN_00N176W,191919.214745,60046.434345,3045.7564853622,0,0,0.08397326618433
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_B02_010413_1918_XN_11N174W,P10_004783_1913_XI_11N174W_B02_010413_1918_XN_11N174W,339280.19366,676177.9197,25.8788259779153,0,0,0.0914816334843636
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_B19_017138_1896_XN_09N174W,P10_004783_1913_XI_11N174W_B19_017138_1896_XN_09N174W,340829.80622,637882.70718,1.61140442797457,0,0,0.129717439413071
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_F05_037603_1923_XN_12N174W,P10_004783_1913_XI_11N174W_F05_037603_1923_XN_12N174W,341722.75672,659406.93554,60.2338536378964,0,0,0.0733612030744553
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_F05_037669_1922_XN_12N174W,P10_004783_1913_XI_11N174W_F05_037669_1922_XN_12N174W,340000.04914,659211.8602,213.729599367416,0,0,0.0618619173765182
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_J02_045700_1918_XN_11N174W,P10_004783_1913_XI_11N174W_J02_045700_1918_XN_11N174W,333914.24804,674993.72996,138.501184402321,0,0,0.110609851777554
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_J03_046056_1918_XN_11N174W,P10_004783_1913_XI_11N174W_J03_046056_1918_XN_11N174W,339815.96396,673243.54698,35.8347175538076,0,0,0.123589806258678
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_J17_051238_1920_XI_12N174W,P10_004783_1913_XI_11N174W_J17_051238_1920_XI_12N174W,320602.41674,656997.34296,478.494141919387,0,0,0.0884881541132927
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_P17_007631_1920_XN_12N174W,P10_004783_1913_XI_11N174W_P17_007631_1920_XN_12N174W,321355.2427,657090.75932,542.926132119099,0,0,0.060864582657814
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_P17_007776_1918_XN_11N174W,P10_004783_1913_XI_11N174W_P17_007776_1918_XN_11N174W,339554.94766,674993.72996,29.2835349608036,0,0,0.0982834473252296
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P10_004783_1913_XI_11N174W_P18_008132_1919_XN_11N174W,P10_004783_1913_XI_11N174W_P18_008132_1919_XN_11N174W,335059.97222,658678.83744,612.741508512535,0,0,0.165149822831154
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_B09_013314_1947_XN_14N176W,P11_005205_1930_XN_13N176W_B09_013314_1947_XN_14N176W,208161.8964,847190.02832,28.5731404625435,0,0,0.175238832831383
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_B11_014092_1956_XI_15N176W,P11_005205_1930_XN_13N176W_B11_014092_1956_XI_15N176W,214089.852,826973.89496,512.983037805769,216,0.421066554020806,0.200994685292244
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_B12_014158_1956_XI_15N176W,P11_005205_1930_XN_13N176W_B12_014158_1956_XI_15N176W,214386.94392,827934.58472,545.544808365948,0,0,0.0654091089963913
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_B17_016426_1958_XI_15N176W,P11_005205_1930_XN_13N176W_B17_016426_1958_XI_15N176W,227878.24896,832729.70384,734.829752642883,0,0,0.177497237920761
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_B20_017415_1958_XI_15N176W,P11_005205_1930_XN_13N176W_B20_017415_1958_XI_15N176W,226503.85176,833590.43744,802.626380557348,0,0,0.054448913782835
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_D08_030298_1947_XN_14N176W,P11_005205_1930_XN_13N176W_D08_030298_1947_XN_14N176W,228186.44712,842392.13264,328.551520429266,103,0.313497255667623,0.245776399970055
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_P13_006128_1963_XN_16N176W,P11_005205_1930_XN_13N176W_P13_006128_1963_XN_16N176W,231993.11088,839754.40064,222.064394220619,23,0.103573560636424,0.243308439850807
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005205_1930_XN_13N176W_P19_008633_1909_XI_10N175W,P11_005205_1930_XN_13N176W_P19_008633_1909_XI_10N175W,243321.47568,713443.13312,1198.30471534547,0,0,0.1476731300354
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_B09_012971_2015_XN_21N173W,P11_005284_1998_XN_19N173W_B09_012971_2015_XN_21N173W,369386.10315,1261159.1023,275.674473193756,17,0.0616669356544,0.282342433929443
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_B20_017283_2002_XN_20N174W,P11_005284_1998_XN_19N173W_B20_017283_2002_XN_20N174W,360391.44055,1173497.7285,3922.90615916662,0,0,0.0997463688254356
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_D18_034346_2028_XN_22N173W,P11_005284_1998_XN_19N173W_D18_034346_2028_XN_22N173W,363644.82915,1307511.4468,113.0045515876,0,0,0.144487798213959
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_D19_034557_2028_XN_22N173W,P11_005284_1998_XN_19N173W_D19_034557_2028_XN_22N173W,362232.02545,1307511.4468,161.092208238919,0,0,0.080409474670887
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_D20_035058_2041_XN_24N174W,P11_005284_1998_XN_19N173W_D20_035058_2041_XN_24N174W,347349.74265,1306841.6315,335.490682087267,0,0,0.109614469110966
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_D21_035348_2041_XN_24N174W,P11_005284_1998_XN_19N173W_D21_035348_2041_XN_24N174W,350017.74645,1307353.8432,399.553264783145,0,0,0.0270475018769503
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_D22_035836_1965_XN_16N173W,P11_005284_1998_XN_19N173W_D22_035836_1965_XN_16N173W,374570.13585,1023791.1946,67.8221268343917,0,0,0.132837548851967
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_F02_036469_1962_XN_16N173W,P11_005284_1998_XN_19N173W_F02_036469_1962_XN_16N173W,383471.9249,1009122.8024,94.7907350148574,0,0,0.143677145242691
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_F11_039977_1970_XI_17N173W,P11_005284_1998_XN_19N173W_F11_039977_1970_XI_17N173W,389731.0393,1055908.5568,1763.8247422869,0,0,0.124063849449158
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_F20_043735_1958_XI_15N173W,P11_005284_1998_XN_19N173W_F20_043735_1958_XI_15N173W,395658.0604,1025564.2351,498.210503258734,0,0,0.194474503397942
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_J03_045924_2018_XN_21N174W,P11_005284_1998_XN_19N173W_J03_045924_2018_XN_21N174W,362727.35105,1219667.14025,5561.33164634738,0,0,0.00771211087703705
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005284_1998_XN_19N173W_P13_006207_2013_XN_21N173W,P11_005284_1998_XN_19N173W_P13_006207_2013_XN_21N173W,369571.85025,1206479.09615,4306.19961099011,819,0.190190904738782,0.235366404056549
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_B20_017296_2131_XI_33N170W,P11_005297_2080_XN_28N169W_B20_017296_2131_XI_33N170W,576155.479105,1797750.001115,35.4186728073272,0,0,0.192710757255554
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_F05_037827_2109_XN_30N169W,P11_005297_2080_XN_28N169W_F05_037827_2109_XN_30N169W,591578.132365,1792767.25352,20.4480814162125,0,0,0.115212939679623
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_J05_046781_2109_XN_30N170W,P11_005297_2080_XN_28N169W_J05_046781_2109_XN_30N170W,589740.86998,1779912.167255,129.950826943673,0,0,0.178096741437912
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_P14_006576_2095_XN_29N169W,P11_005297_2080_XN_28N169W_P14_006576_2095_XN_29N169W,584988.139585,1745541.847145,868.496805718962,13,0.0149683912645347,0.229689881205559
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_P17_007789_2080_XI_28N170W,P11_005297_2080_XN_28N169W_P17_007789_2080_XI_28N170W,582084.172435,1722655.135745,573.640481415121,74,0.129000658770539,0.220392495393753
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005297_2080_XN_28N169W_P18_007934_2078_XN_27N170W,P11_005297_2080_XN_28N169W_P18_007934_2078_XN_27N170W,582575.8342,1719455.02145,1318.87395416971,0,0,0.189330264925957
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_B19_016927_2053_XN_25N175W,P11_005495_2001_XN_20N174W_B19_016927_2053_XN_25N175W,311174.94359,1336241.95426,119.65561741675,0,0,0.0877520516514778
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_B20_017283_2002_XN_20N174W,P11_005495_2001_XN_20N174W_B20_017283_2002_XN_20N174W,339643.84408,1185104.39084,2428.42981698004,0,0,0.119110859930515
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_D20_035058_2041_XN_24N174W,P11_005495_2001_XN_20N174W_D20_035058_2041_XN_24N174W,326464.05693,1318608.21141,36.0130483189903,8,0.222141706226559,0.245085284113884
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_D21_035348_2041_XN_24N174W,P11_005495_2001_XN_20N174W_D21_035348_2041_XN_24N174W,325769.35189,1318608.21141,90.5320125398548,0,0,0.0281775798648596
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_D22_035836_1965_XN_16N173W,P11_005495_2001_XN_20N174W_D22_035836_1965_XN_16N173W,353274.62926,1035283.40552,178.174392322805,76,0.426548388964382,0.326626867055893
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_F03_037036_1977_XN_17N174W,P11_005495_2001_XN_20N174W_F03_037036_1977_XN_17N174W,331086.08643,1059628.89545,121.76759203537,7,0.0574865601182842,0.309429496526718
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_F10_039832_1964_XI_16N174W,P11_005495_2001_XN_20N174W_F10_039832_1964_XI_16N174W,342854.05366,1034675.53861,203.479261336912,61,0.299784850796164,0.333419591188431
G:\crater_flux_output_folders\Impact_flux_project\output_-180_-170_0_75\P11_005495_2001_XN_20N174W_G18_025287_2003_XN_20N174W,P11_005495_2001_XN_20N174W_G18_025287_2003_XN_20N174W,318147.20506,1194625.77161,1641.05713531395,0,0,0.103170029819012
